37.7773 45.5763
9.10825 32.5037
20.9906 2.53914
22.7882 24.5598
35.0917 20.7801
42.41 24.807
10.6372 4.43434
43.0784 20.3513
24.0303 36.1538
16.3182 43.1867
34.5897 47.0763
16.3961 12.4775
13.9393 9.95056
37.2005 35.1604
0.480667 6.96585
15.0044 28.8919
36.7748 48.8433
27.4346 6.43178
22.6478 46.7681
33.9183 35.519
41.8363 13.7211
27.9656 13.2756
44.9721 46.7544
46.5789 19.2587
24.9413 44.348 12.8379
15.8452 1.62511 -0.987687
0.180059 41.6822 -0.00476954
16.1 39.8129 6.68795
21.5903 11.0477 -5.1497
32.7097 39.3887 9.01105
4.04218 31.9651 -1.27343
29.6854 25.6279 0.5861
44.789 18.4713 1.98365
22.5562 4.01624 -6.75351
46.1379 32.313 1.24462
45.0484 41.4686 0.471729
28.0862 26.3115 0.148212
25.2403 19.1 3.75142
26.2062 31.9727 1.98324
29.0017 33.1797 3.12422
45.0819 30.3812 2.06459
3.52794 45.7564 0.0778311
12.6484 20.4733 -1.03818
28.7881 11.5787 -10.7331
5.70543 23.7358 -2.65301
9.69268 32.8318 -2.95186
41.9416 39.375 1.53129
16.8004 18.2745 5.70488
8.76339 39.0637 0.31548
8.36818 48.3413 0.352084
24.2882 15.2745 0.228193
41.5632 22.7409 5.24273
0.721764 22.3151 -0.595107
5.64592 42.1674 0.200306
5.55132 24.0715 -2.62494
34.9498 0.630207 -1.66777
40.7514 37.5866 2.31802
34.434 40.0067 7.13735
35.406 36.4681 5.27626
25.6737 43.3531 14.2732
22.0054 3.25175 -5.51817
46.0524 18.5583 1.45849
41.7539 44.7325 0.843492
9.00296 48.8891 0.380729
49.1791 9.34935 0.0466141
8.0874 11.9785 0.538994
11.391 20.7007 -2.11162
22.7439 43.8627 12.9538
22.2724 16.2084 4.68368
8.49483 49.5682 0.267754
26.9204 5.04166 -9.979
29.461 36.8648 9.44139
26.6564 34.3349 5.63444
15.9474 24.72 -1.20732
9.91699 27.7627 -5.19751
4.95926 3.01675 0.0627614
29.339 35.548 7.10639
46.4385 45.1186 0.149407
20.3391 9.96124 -4.86025
33.0119 49.8032 2.11184
31.5195 45.3581 7.27778
36.1309 14.1804 -0.564183
12.1937 46.8413 1.57414
6.32801 14.1209 0.0622808
27.3675 16.5975 -1.00598
20.4688 43.7529 11.2195
45.4543 21.9657 2.32615
33.7886 40.6217 7.89331
19.071 34.312 3.86575
19.5151 48.0529 4.73861
4.21308 2.7665 0.0499917
3.91705 41.2702 0.0414688
38.1176 1.88452 -1.07621
29.5618 18.8696 0.31609
21.1173 17.3025 7.04356
4.61135 36.1675 -0.55971
22.8401 8.42616 -9.7709
20.9769 32.0109 2.47789
8.00806 12.2639 0.517711
49.1165 25.6188 0.815494
2.19886 27.401 -1.11173
42.3124 34.9895 2.15178
42.8495 42.2376 0.870438
8.2461 43.4599 0.683527
35.8287 46.5133 2.85176
30.6482 15.9734 -2.60613
12.8895 40.2051 3.02556
48.8754 41.6181 0.109119
10.3168 28.8385 -5.09953
28.2006 3.98572 -8.20111
14.0721 19.306 1.59155
28.6477 5.94348 -10.7278
41.7585 5.21103 -0.560613
5.16526 0.343332 0.0336599
6.70644 5.84887 0.165193
46.968 3.27006 -0.0372324
34.5256 47.8515 2.74387
38.8333 41.3556 2.86188
27.3751 3.56304 -7.75639
2.21259 9.74303 0.0589912
46.3256 25.2464 1.99122
48.9212 42.2666 0.0948268
7.09555 39.111 0.0292663
5.2263 20.3818 -1.58453
9.476 38.2962 0.237696
39.1934 22.4525 6.51675
45.7503 38.8363 0.540921
49.031 39.906 0.139777
8.44905 37.6766 -0.224802
45.3047 11.8686 0.328132
42.7274 36.7901 1.61297
34.8079 4.80361 -4.24982
13.6662 22.4891 -2.08019
38.8989 38.7448 3.20429
33.8557 13.9668 -2.98479
4.12763 36.6558 -0.423313
21.5232 20.1361 7.42157
37.9666 48.5244 1.08764
34.5546 18.833 3.25254
27.427 26.6961 0.201217
0.691244 47.4548 0.0151585
23.4413 4.06354 -7.42984
39.256 19.0695 4.80109
48.7304 1.64037 -0.0105295
44.6577 3.09763 -0.121121
12.0563 17.0858 1.2179
27.0669 34.5866 6.01932
36.6237 20.7587 5.75883
30.5002 41.1725 12.0193
35.4427 10.857 -4.29679
23.6793 1.7777 -4.72111
41.4945 4.18714 -0.552156
33.9427 26.1147 4.77032
25.4814 14.1514 -3.91567
19.541 19.0344 7.70265
8.99533 42.5047 0.913906
0.630207 18.8284 -0.34551
5.90533 36.433 -0.639959
44.2625 23.4962 3.29603
49.7787 37.5469 0.15937
23.6839 44.0703 13.0719
40.1517 24.3065 6.43119
47.2869 49.06 0.0389083
15.4637 24.4865 -1.68499
27.4743 39.0698 14.2475
35.461 49.2126 1.60244
34.8003 15.6438 0.0911535
30.8771 25.1457 1.46761
7.66625 33.4285 -2.08646
3.22886 26.3726 -1.55023
12.8986 49.6887 0.939889
32.5129 32.5663 3.35741
27.5155 10.2435 -12.4427
25.6142 14.98 -2.19617
37.0006 35.9142 4.37276
13.274 26.8349 -4.9709
20.394 48.4924 4.64163
28.3822 49.6582 3.71872
17.51 0.337229 -1.16381
23.4428 22.1519 5.14905
48.5916 46.6613 0.042348
10.007 3.13578 0.028559
31.7316 24.5186 2.32594
27.9015 45.146 10.5281
18.3447 27.6376 0.242546
27.0318 30.2149 0.453455
42.0347 41.0764 1.27137
19.6203 44.4533 9.46541
1.13376 24.8344 -0.793182
35.6563 42.9426 5.03284
20.2673 10.4389 -4.12503
39.3765 31.5302 4.64156
11.2171 49.5804 0.62158
39.6023 17.0766 3.32043
28.4234 28.8629 0.0352271
1.7304 2.72988 0.023798
39.4238 39.7397 2.75054
44.2061 29.7723 2.69247
5.54827 17.6748 -0.808108
27.2591 42.6206 14.4456
43.1852 39.613 1.06645
16.773 28.5241 -1.84629
10.9134 43.8002 1.6835
31.0251 8.54671 -10.6672
42.8373 11.0523 0.135664
3.18003 31.3654 -1.08807
23.4214 21.4972 5.52997
17.304 46.469 4.99208
24.1432 25.8614 2.4833
0.726341 8.31477 0.0331938
47.2762 45.3887 0.10043
30.5673 38.0139 10.237
47.1007 39.4131 0.314189
37.2341 44.0733 3.15999
23.8929 4.69527 -8.51011
12.7033 28.8095 -5.14544
10.9607 45.5382 1.39779
6.39973 31.9559 -2.19982
0.0656147 28.7683 -0.497127
16.4937 38.0444 5.94358
25.5364 12.6606 -7.41804
9.3997 49.1104 0.408846
2.38044 13.8279 -0.0651402
25.3426 49.2996 4.61428
38.7265 1.17801 -0.757128
2.73598 12.9353 -0.0104319
17.8762 30.9809 -0.376113
29.252 32.6029 2.37705
20.3146 12.0975 -1.34396
2.33924 18.8025 -0.57799
30.9641 15.4729 -3.22948
7.04672 47.7706 0.248894
2.00354 16.9088 -0.314204
43.9268 8.9816 -0.0846082
16.5838 37.2066 5.13827
14.8579 28.9544 -3.8383
23.7068 18.7307 5.57644
49.5941 22.8462 0.6647
39.6298 2.48116 -0.781468
30.8374 0.480667 -2.99489
36.082 44.6837 3.73223
0.671408 28.3135 -0.637802
10.6006 37.022 -0.0753151
6.14338 23.9128 -2.92725
9.32493 19.5257 -1.79413
16.8294 34.5424 1.91166
47.528 0.216681 -0.0155633
22.1702 26.368 3.11937
48.2147 20.5374 0.935249
41.4228 35.8837 2.32284
44.1252 30.6467 2.51249
4.01013 10.0955 0.124527
13.3869 13.6525 2.5387
33.0973 37.0617 7.08217
44.2137 22.8217 3.2587
40.1975 43.292 1.65699
48.8876 20.8411 0.762486
13.6372 9.63469 0.559627
22.3853 35.2001 7.66412
8.67031 32.1711 -3.03813
15.9505 18.7414 4.43513
22.0725 29.6823 1.89112
20.9082 29.4488 1.67626
9.00906 24.2866 -4.4883
33.05 18.543 1.81813
25.0237 46.7528 8.58214
42.9014 40.9421 1.00194
0.906401 43.1043 0.0135875
22.1763 27.1249 2.70163
33.3125 34.0526 4.48933
1.73956 30.5246 -0.768387
48.8937 3.81481 -0.011009
11.3819 39.4299 1.57555
24.7993 19.9026 4.43853
26.7266 17.5237 0.821425
23.3177 10.4144 -8.77374
43.5713 12.0975 0.424412
23.5008 0.425734 -3.24962
24.9977 43.997 13.4027
7.57012 34.0159 -1.79191
41.5342 18.3615 3.54447
34.93 33.4971 4.43438
49.6979 20.2475 0.542776
11.565 22.4235 -3.51754
29.2383 34.1609 4.63843
37.7026 13.9286 0.240816
24.3797 1.57933 -4.70869
41.4594 40.9528 1.51187
9.37223 5.53758 0.161972
31.3868 29.9295 1.74486
23.6854 46.3073 9.21989
25.6325 44.499 12.5301
47.1313 47.2686 0.0682713
40.6095 0.79043 -0.375035
10.2466 5.00809 0.0837778
46.9176 30.8618 1.18707
10.2481 22.7378 -3.99519
25.3975 45.8373 10.2048
27.8527 41.0413 14.8954
31.0678 25.3121 1.63268
15.2974 5.08286 -1.33743
47.7935 34.6126 0.538189
0.8652 32.2886 -0.453832
41.493 46.4126 0.660919
30.224 19.57 0.741981
44.6913 18.3401 1.99378
39.8892 4.17951 -0.982842
30.2301 3.08542 -6.05664
33.1355 17.2277 0.621886
6.95364 42.6038 0.39654
3.66833 43.9421 0.0883898
45.1766 22.9438 2.61103
27.3415 29.7311 0.224621
14.7511 41.3022 5.22896
17.2719 46.1058 5.3203
43.5545 11.8427 0.361936
12.6408 5.52995 -0.247495
29.1726 11.8397 -10.2205
46.4934 39.2636 0.397203
11.6489 44.7218 1.90864
12.862 27.2423 -5.22836
40.0677 21.572 5.82368
28.518 44.0855 11.706
40.7834 37.6553 2.29214
9.65453 10.2741 0.705165
20.1559 45.5077 8.55191
8.83969 12.566 0.691963
9.53703 1.18717 0.0239463
32.5236 32.7128 3.4438
35.3771 35.2397 4.86079
34.4249 48.5397 2.35309
22.2312 24.897 4.03475
5.11795 46.4522 0.146308
11.4917 19.1565 -0.688293
3.11899 9.43175 0.0894323
3.65306 43.2142 0.0819581
47.7813 19.5807 0.984927
6.92923 33.8786 -1.68027
19.3258 39.2773 11.0974
0.0274658 32.4946 -0.32446
36.3216 10.0116 -3.69929
41.8973 36.9533 1.91136
5.90228 32.9646 -1.67867
36.2545 39.3414 5.23691
17.066 20.3681 4.59494
33.723 0.802637 -2.20191
22.3395 31.7545 2.60695
29.3695 40.1715 13.2892
28.1457 34.1105 4.77309
38.4655 37.9238 3.54824
39.1675 0.0320454 -0.483116
8.28578 32.0399 -2.95981
27.0318 32.9264 3.02035
48.7594 7.31834 0.0087769
18.6193 33.3216 2.15094
39.7656 4.70443 -1.10471
24.3263 45.3612 11.0351
47.9217 2.20801 -0.0187436
1.55339 47.5311 0.023353
10.6403 43.9558 1.52669
23.8029 26.693 2.31796
20.2963 18.9642 7.88187
0.607319 49.4736 0.00963136
16.2954 16.1733 5.31245
18.6941 20.0797 6.66217
17.8671 7.31223 -3.36622
49.617 38.6166 0.139805
5.39567 34.1609 -1.17407
44.229 48.9334 0.137486
33.0973 1.77007 -3.14677
9.2761 40.0983 0.744004
30.8557 4.20392 -7.06423
36.4269 40.5484 5.00045
28.0358 34.3516 5.25419
29.0628 18.9718 0.42561
7.07419 4.40077 0.121096
47.1328 30.9961 1.09573
19.6738 28.5043 1.18989
15.3859 25.7302 -2.60072
23.4062 44.2259 12.7244
15.302 1.24821 -0.742335
21.5369 24.308 4.54544
6.01367 23.0476 -2.66704
13.889 5.3499 -0.662032
44.554 44.5647 0.339947
41.5464 34.9223 2.49867
0.729393 43.7986 0.015652
33.224 13.7165 -3.99704
36.9427 15.1204 1.00155
36.1126 34.2753 4.52005
48.2528 30.311 0.826586
38.9966 42.8571 2.39694
33.0119 7.89972 -7.99074
20.4871 26.017 3.03604
39.3902 4.87533 -1.27965
30.1553 48.4588 4.43969
8.07062 19.8141 -1.99494
35.3771 43.7101 4.90142
6.46687 21.5018 -2.39088
41.7402 34.1945 2.61622
24.7444 42.0988 15.7071
19.7745 32.2718 2.0174
28.9804 48.9288 4.36538
45.8586 48.7838 0.0763872
41.7554 33.9351 2.68768
40.08 10.68 -0.634024
45.5123 34.8781 1.02966
8.90683 14.3147 0.540769
28.9651 27.3385 0.144278
25.4372 15.9078 -0.070775
21.9001 1.56865 -3.75294
5.05844 35.8211 -0.6899
38.6624 13.2908 0.180469
9.34629 28.1243 -4.89909
25.6462 22.4677 2.73724
35.9798 42.0927 5.06247
33.1065 9.12656 -8.02023
27.5109 27.1355 0.115522
6.58589 30.3034 -2.80945
6.8041 7.75475 0.249771
18.3065 7.15506 -3.88812
21.9337 30.0851 1.89271
33.7947 6.31886 -6.24401
8.37275 6.57979 0.240404
34.0754 4.55641 -4.71399
1.28178 10.3992 0.0321907
38.7585 0.782801 -0.67525
5.70086 46.0692 0.197832
0.300608 14.5039 -0.0745641
7.47551 47.9766 0.278922
14.7862 34.7484 0.226934
32.7036 33.256 3.84356
19.5029 8.55129 -4.92446
38.5449 10.6357 -1.48309
22.6722 33.0546 4.02487
43.1776 21.7963 3.83114
35.6059 40.2676 5.85545
27.7337 16.8172 -0.966678
2.61391 38.5907 -0.127281
18.0227 40.2738 9.69161
48.9914 0.115971 -0.00656972
28.8461 29.5206 0.221786
42.3704 7.80358 -0.420886
28.724 1.77312 -4.98718
37.7773 1.58696 -1.09976
7.84936 31.4997 -3.0199
1.68004 37.4554 -0.168004
7.07266 44.7096 0.402512
35.3648 48.5885 1.93568
40.7331 31.7133 3.99472
42.9273 22.6203 4.18914
21.1493 4.88449 -6.3578
14.2201 34.0632 -0.957019
17.5954 3.01828 -2.25268
18.0471 45.9655 6.13188
7.54265 18.8208 -1.42451
25.9209 19.8859 3.05924
3.01065 1.11545 0.0244326
11.7023 48.2315 1.01394
9.83154 8.31935 0.440308
47.438 47.9949 0.0494308
2.62154 14.742 -0.13505
40.6873 30.015 4.76794
23.3085 46.2889 9.14909
33.6802 32.7647 3.93124
35.9905 47.1175 2.42448
9.59349 34.7591 -1.69794
45.9609 3.81176 -0.0686234
26.281 34.6461 6.39198
15.7048 28.6431 -3.04497
22.7332 13.0207 -2.7603
35.6899 28.4677 5.72999
18.6361 15.0533 5.2397
32.7296 10.8432 -7.83431
2.28431 17.9724 -0.464025
23.7938 3.90026 -7.43649
27.1966 22.486 1.37354
48.0041 41.5632 0.156647
12.7262 32.1665 -3.40613
34.6934 40.643 6.82106
19.0039 9.91852 -3.06199
40.2966 21.4103 5.64184
41.4899 25.5364 5.51669
11.9053 48.178 1.08533
45.4817 33.4376 1.27676
10.3046 41.4548 1.41724
35.873 44.6577 3.91343
0.27314 38.2687 -0.0792185
32.4717 32.1116 3.11448
41.0092 2.16987 -0.457079
46.2111 33.2545 1.07204
34.4401 9.52788 -6.14483
26.5282 39.1354 14.8918
14.272 13.6341 2.93359
25.2831 33.9625 5.28067
33.5734 13.2313 -4.26143
47.4517 24.2088 1.42307
33.6924 26.9677 4.37893
33.9839 21.3294 4.21981
2.34993 0.393688 0.016662
47.0794 17.1682 0.892964
3.70189 47.0336 0.0713084
3.23038 16.0772 -0.300727
38.1771 0.0900288 -0.656345
24.3263 12.8712 -5.43897
14.922 26.3817 -3.44289
2.13172 30.6101 -0.864654
44.6638 29.0201 2.58768
46.4721 7.33055 -0.024346
35.7662 40.4431 5.6733
12.3997 45.7656 2.02065
1.35655 32.3313 -0.534279
26.7006 15.0945 -3.14328
10.2817 43.9802 1.35897
9.01212 18.833 -1.37663
39.7183 5.69323 -1.25495
7.89209 17.8793 -0.954281
12.2654 8.76949 0.448245
47.1343 22.8065 1.51313
25.3349 48.616 5.55155
2.65511 44.4548 0.0529639
5.60472 42.5687 0.209228
5.26902 16.8874 -0.569144
46.4202 49.0112 0.0568773
39.6252 31.7728 4.44351
10.8844 39.285 1.2244
34.6858 48.2528 2.41166
8.51772 49.028 0.312144
15.9932 17.3574 5.09029
28.2327 10.4434 -12.2038
15.0761 35.052 0.832491
35.493 42.1125 5.556
6.30207 12.9292 0.202859
16.4296 47.8698 3.18935
16.4708 30.6726 -1.88615
26.7541 1.33213 -4.70846
27.4865 9.29441 -13.0028
28.2571 17.6382 -0.293624
17.4001 19.248 5.88737
20.7266 38.9462 12.62
10.152 12.4729 1.04934
2.09204 35.2702 -0.376135
29.313 42.4116 12.8138
14.5863 47.2198 2.58323
26.1315 11.0858 -10.9206
9.77203 22.1747 -3.6198
27.2362 7.2985 -12.5324
40.228 20.5039 5.27645
22.2541 24.9855 3.96969
10.6876 43.347 1.61665
36.6955 25.8232 6.92306
46.498 8.54976 0.0180801
10.3992 35.1375 -1.41094
12.1342 26.3115 -5.36452
26.8685 35.1665 7.31553
37.6675 1.08188 -0.995247
13.7791 44.7569 3.31327
35.9157 11.3208 -3.4537
10.0116 49.5437 0.440267
18.16 43.6186 8.68293
19.4815 21.6834 6.00185
41.1954 32.7982 3.33622
47.1145 43.2081 0.165964
43.5331 34.5317 1.7655
37.2524 22.0298 6.538
3.59661 32.0292 -1.11735
9.8178 14.716 0.781199
27.6925 3.3845 -7.44049
14.5421 45.0438 3.78913
0.561541 1.1185 0.010799
48.5778 32.4259 0.572904
6.37989 20.4947 -1.97485
7.79138 19.2587 -1.66617
2.94046 8.17133 0.0821351
17.0782 11.2613 0.483656
6.89718 37.7468 -0.317677
9.9704 19.866 -1.92565
22.8507 3.7492 -6.65696
2.89621 20.7175 -0.967424
24.0822 10.6723 -9.44619
34.3669 17.3528 1.73809
17.777 8.56044 -2.76139
14.4169 24.1188 -2.69345
2.52693 1.76702 0.024775
4.62508 7.38395 0.134259
0.924711 32.4046 -0.455232
23.9952 49.1256 4.8012
25.074 15.0624 -1.31979
1.04068 21.9306 -0.639007
7.82037 24.3706 -3.95877
17.3711 39.4955 8.37534
7.52129 11.9419 0.439164
13.0909 21.6605 -1.82752
19.158 4.28327 -4.0432
49.3332 38.0856 0.172068
49.6139 8.21558 0.0219796
48.2299 19.5654 0.850012
39.9106 25.3929 6.57483
5.63219 1.11545 0.0444556
42.259 2.43995 -0.302949
46.9222 35.8425 0.58653
34.6736 18.3248 2.91277
21.1524 43.6766 11.99
31.0175 35.4839 6.33792
3.93841 34.0358 -0.852749
19.2679 16.277 6.62469
4.30921 16.48 -0.425524
35.8135 31.3547 4.77834
45.8953 38.4091 0.548982
8.59706 11.4597 0.629922
17.7328 13.8752 3.77154
26.925 19.2663 1.84788
15.0319 32.5816 -1.85038
20.7419 42.7931 12.5587
15.1662 13.1016 2.8619
7.19779 36.9579 -0.555917
9.26237 39.4162 0.564522
37.3135 14.8503 0.922456
34.64 44.8012 4.87529
0.537127 15.2654 -0.113997
28.4616 32.1467 1.80953
20.0583 48.0651 5.00237
47.879 44.7691 0.089277
46.6216 43.9451 0.175601
26.9982 26.7602 0.3331
33.7077 10.155 -6.917
15.9719 36.9686 4.09344
1.87841 18.7353 -0.49945
22.5318 5.63372 -8.38424
25.0771 28.8369 0.987719
1.28178 47.7859 0.0194712
46.7269 19.6875 1.3732
11.0477 22.4143 -3.67491
8.42006 35.7631 -1.08145
35.6136 1.53356 -1.84574
49.0326 20.7297 0.718448
38.1451 38.1527 3.74525
7.03147 41.7173 0.370248
44.6226 47.2259 0.186895
33.8511 30.4865 3.83123
26.5801 38.6837 14.3208
1.09409 43.0586 0.0153083
28.4845 16.5548 -1.76482
9.3997 14.3513 0.694823
10.0482 33.2667 -2.72755
31.7866 9.41954 -9.74154
48.8067 13.1825 0.221465
49.2798 47.8118 0.0228768
23.2353 34.4569 6.41472
11.6276 2.65511 -0.1184
21.7887 33.227 4.08146
30.9534 1.00711 -3.42609
48.0911 19.2495 0.860321
41.0871 27.0302 5.58226
17.6473 17.0247 6.5656
30.4773 4.56404 -7.79074
16.3793 21.456 2.54668
31.4234 10.6662 -9.61218
16.2679 32.1421 -1.19057
23.4748 46.6552 8.55837
18.4637 5.33311 -3.86035
33.8038 18.2424 2.16784
19.1259 37.6308 9.05494
42.3612 1.31993 -0.226145
18.3477 20.4794 6.02873
24.6361 44.937 11.8205
17.4474 29.5373 -1.13474
39.819 38.049 2.73321
24.9611 37.9543 13.6576
47.1877 41.6166 0.213057
16.6265 17.6565 5.69901
8.53145 12.5797 0.618287
19.6997 17.6656 7.62846
9.42412 21.2973 -3.02131
16.8859 33.5444 0.743636
7.15201 38.9966 0.0110992
40.2203 7.00552 -1.12572
38.1207 46.823 1.57336
0.195318 19.7729 -0.356234
42.5367 43.0219 0.863142
20.4688 20.7297 7.20491
39.2041 49.823 0.542979
23.4306 0.437941 -3.24258
8.211 46.6079 0.478382
36.9808 2.08899 -1.53072
14.3605 30.8969 -3.53268
17.7908 32.9218 0.943039
29.1116 33.7458 3.97417
11.4078 15.2181 1.46562
33.8893 41.0733 7.71102
44.4624 40.8918 0.620523
12.5462 47.5402 1.48956
19.3243 18.7628 7.66493
15.7964 44.4884 5.28966
6.52943 28.5669 -3.18815
5.43229 18.5293 -1.05656
5.24613 20.7633 -1.70381
11.153 12.3463 1.3413
17.1438 26.2185 -0.55224
7.77306 24.2561 -3.90547
3.93536 14.7908 -0.152577
45.6938 48.1079 0.0984948
23.9372 16.9347 3.67943
42.375 30.0821 3.73836
17.9327 47.3281 4.58766
17.6702 43.9329 7.81156
39.6802 44.6272 1.57466
30.8283 11.2644 -9.73063
1.34434 16.3976 -0.221472
1.94861 18.3798 -0.469089
29.2032 3.28074 -6.8154
25.7424 6.27766 -11.3632
49.8917 1.45421 -0.00482742
10.3687 35.3542 -1.25964
2.5544 7.47246 0.0678121
49.2111 1.37791 -0.00745851
47.1816 24.5109 1.55075
8.33766 4.29395 0.119397
14.423 44.1221 4.15132
37.5408 46.4263 1.97336
17.2643 42.523 8.27493
37.6858 11.626 -1.58873
19.7897 5.50249 -5.31447
42.2361 1.95776 -0.275686
33.4147 21.0181 3.56193
45.764 33.4529 1.18072
35.8547 3.49895 -2.71128
37.2143 17.5069 3.50517
33.1721 38.9874 8.31697
20.8014 29.5007 1.62772
10.1917 15.1128 0.848953
32.2901 41.1695 9.71927
39.6237 25.0114 6.73596
33.5078 18.3187 1.99755
45.1689 9.22117 0.0198379
42.8968 10.4282 0.00711434
38.9538 24.6422 7.00101
34.9116 33.7184 4.47928
28.6035 4.58846 -8.92949
16.0695 24.2241 -0.64233
14.2262 49.0417 1.53426
10.4801 12.4699 1.14849
20.6885 9.1174 -6.24249
12.6652 46.2737 1.98386
35.4244 4.85702 -3.75993
40.4599 13.2557 0.690237
47.1496 40.3623 0.265399
45.8434 39.639 0.467937
5.74206 5.36363 0.124559
16.4754 16.8508 5.59624
48.6557 27.2851 0.908898
25.7881 32.5495 2.81767
14.1194 12.8391 2.43796
14.3925 7.5808 -0.545712
36.4925 43.2615 4.10693
10.6906 15.4759 0.994114
44.0367 12.1967 0.439603
23.4107 36.0134 9.65079
4.46638 20.3421 -1.3436
13.9714 19.4433 1.34488
38.5479 15.8742 2.31561
31.4158 12.9002 -7.04448
47.0794 44.7569 0.124542
17.7618 25.605 0.662211
21.572 49.9603 3.3935
16.5838 34.3776 1.45011
33.9305 33.6757 4.35162
42.6222 6.0625 -0.407254
25.4387 21.5796 3.31344
45.2345 38.406 0.675078
40.3928 43.2142 1.58562
23.5221 45.941 9.82527
24.6635 17.5314 3.42475
25.9224 42.4726 15.2356
34.5164 7.69219 -6.00515
42.0759 46.6979 0.515362
25.9972 34.1594 5.47723
19.805 12.5294 0.10883
20.2002 10.1428 -4.42905
15.0029 10.7028 0.885576
14.716 38.496 4.07489
7.23136 13.1947 0.31147
36.6024 34.0693 4.44477
38.8699 7.05588 -1.8227
7.15049 10.6418 0.388113
10.5976 39.1934 1.03875
13.8035 46.4507 2.53576
41.0535 18.659 3.92158
9.4882 17.3971 -0.394538
23.4474 28.0511 1.95615
34.727 12.0014 -4.2769
36.9778 20.5298 5.74058
32.7998 17.1453 0.265675
45.8266 4.04981 -0.0752713
3.29142 38.6853 -0.135931
43.585 39.3796 0.975733
14.3345 45.9868 3.11306
25.8827 3.4135 -7.51791
18.8391 4.4557 -3.85111
49.0661 44.4288 0.0576292
45.0636 35.1161 1.12286
7.71508 30.7535 -3.25467
6.78732 15.2882 -0.116795
38.8318 19.4815 5.15398
3.45622 9.46684 0.102405
35.4808 46.7666 2.90799
5.54979 44.4166 0.216576
27.7429 16.2435 -1.84511
45.5367 17.5817 1.45602
13.7394 37.1822 1.9446
9.69726 2.85043 0.0385721
48.5885 38.8897 0.198594
1.15207 42.7549 0.013312
24.0623 12.9551 -4.87318
19.3762 41.1374 11.7407
46.8062 9.88952 0.0915155
26.5358 45.4054 10.7368
47.879 41.7127 0.160314
45.967 32.3573 1.29746
31.4676 17.0736 -0.733763
13.0726 36.7183 0.979892
45.5794 10.4434 0.140523
23.9998 36.3933 10.5565
32.4976 41.9584 9.18706
2.35298 33.5261 -0.60116
41.8668 19.4555 3.90462
29.3222 45.4314 9.08657
14.153 19.3075 1.68755
7.46025 44.438 0.479152
17.3589 7.55638 -2.76552
3.50658 10.7257 0.0922492
44.7508 27.9641 2.7301
40.5026 37.2219 2.49531
6.43941 8.51009 0.258465
34.5271 0.596638 -1.79555
22.6386 12.9124 -2.8725
46.408 37.4462 0.537869
1.36113 38.7295 -0.088396
43.6521 39.7 0.922719
8.43379 38.6029 0.0997664
42.964 8.34834 -0.268165
12.5919 16.2145 2.03411
28.6309 29.5221 0.175482
13.4877 23.5145 -3.16143
17.1041 11.9846 1.38758
35.4244 10.7624 -4.37462
13.0909 0.146488 -0.2004
44.6181 5.98773 -0.150411
27.4483 1.59612 -4.99693
22.8187 25.396 3.51381
2.21564 43.2661 0.0355923
5.07981 41.2885 0.106473
13.0894 45.2559 2.61217
14.5116 9.07163 0.00348997
44.6471 26.4214 3.00112
1.80364 29.9188 -0.833901
8.63674 30.7367 -3.7077
22.367 0.618 -3.08096
0.653095 38.5327 -0.0795648
8.86105 27.2073 -4.78162
15.4988 1.66021 -0.881504
21.9703 3.93384 -6.21077
16.5487 16.6417 5.63208
37.1944 34.1121 4.33263
29.4321 24.8711 0.550862
0.489822 44.4334 0.0152234
5.34684 3.92468 0.0837527
10.5914 19.2999 -1.28214
24.3156 39.0652 15.2128
10.773 6.74001 0.195639
33.6863 38.9523 7.745
47.9232 22.4647 1.16485
42.2086 34.6843 2.27372
31.698 3.63323 -5.78092
14.9846 26.1879 -3.29541
1.6007 38.8943 -0.0861631
39.6207 15.038 1.77013
34.7743 26.2444 5.59349
8.86105 37.7621 -0.126689
2.32246 35.2962 -0.400752
40.0662 38.6944 2.5142
6.99942 25.4967 -3.66305
26.7922 46.4614 8.80584
10.0345 46.8657 0.838458
42.8419 43.1074 0.774219
29.9554 24.8115 0.80924
44.0352 40.0006 0.794138
21.1661 5.60472 -6.90561
38.0749 49.501 0.807317
15.1601 14.0431 3.54799
17.7786 16.5242 6.44516
32.1039 49.8962 2.35317
28.0053 49.0066 4.57474
45.6755 24.6757 2.3795
11.5741 11.3666 1.23054
8.91598 15.3142 0.305553
4.52742 20.0339 -1.28479
23.9479 36.2758 10.2994
25.988 5.05844 -9.92063
13.3335 6.71102 -0.312344
32.9844 26.9234 3.59275
25.9239 14.1789 -4.36422
35.5174 12.5828 -2.82514
34.9757 1.52135 -2.1053
42.1949 49.8093 0.217939
11.3865 28.4402 -5.39267
31.7515 3.88653 -6.02208
29.8227 34.344 4.84945
20.7526 45.761 8.65297
40.5713 4.02844 -0.758421
22.7989 5.63677 -8.64926
14.9419 12.7522 2.54864
19.5608 41.1695 11.9925
47.0046 2.26905 -0.0319254
38.934 34.228 3.79448
19.4769 14.3757 3.88468
10.6265 5.37126 0.0760529
16.6128 33.5444 0.480358
44.5235 10.036 0.0727579
41.8546 15.2074 1.75344
2.09052 5.54064 0.0455242
23.0781 1.23295 -3.91103
6.18305 2.93893 0.0759748
13.274 49.1882 1.18498
9.52483 42.8175 1.11182
19.4266 26.9112 1.71347
